Price,Distance,Rooms
680000,10.4,1
,10.4,3
,3,2
,3,3
530000,3,1
585000,10.5,3
2930000,5.7,5
665000,15.5,3
,9.4,3
909000,9.4,3
610000,12.8,3
,6.3,5
1850000,6.3,4
368500,6.3,1
985000,4.3,3
,4.3,5
508000,4.3,2
880000,4.3,2
1410000,4.3,3
,10.2,3
1250000,10.2,4
1280000,10.2,3
1100000,10.2,3
1220000,10.2,4
1000000,21.5,5
,9.5,5
750000,9.5,3
820000,9.5,3
,7.9,4
1460000,7.9,3
680000,7.9,2
570000,7.9,2
1415000,7.9,3
,7.9,5
,9.7,3
,9.7,6
455000,23.2,2
1900000,23.2,4
1900000,17.3,3
1740000,17.3,4
,11.4,3
1300000,11.4,3
870000,11.4,2
1467000,11.4,4
,11.4,3
1150000,13.8,4
855000,13.8,3
960000,13.8,3
860000,13.8,3
1250000,13.8,4
1395000,13.8,4
,13.8,3
,13.8,5
,13.8,3
1385000,13.8,4
2068000,13.8,5
940000,13.8,2
,13.8,3
,35.2,4
2100000,17.3,4
1500000,17.3,3
,17.3,4
,17.3,4
1250000,13.4,4
1090000,13.4,3
1550000,13.4,4
1290000,13.4,3
757000,27,3
630000,27,3
,25,4
800000,25,3
2060000,10.9,4
765000,8.6,3
700000,8.6,3
,16.1,3
1780000,10.5,3
3000000,10.5,5
,10.3,4
,10.3,3
,10.3,5
4475000,10.3,5
1515000,10.3,4
,10.3,3
1870000,10.3,5
2990000,10.3,6
1065000,10.3,3
393000,14,2
635000,14,4
530000,14,3
,14,3
650000,6.4,3
840000,5.2,2
903000,5.2,3
763000,5.2,2
1650000,5.2,3
912500,5.2,3
1210000,5.2,2
1300000,5.2,3
,5.2,3
1280000,4,3
,5.2,1
494500,5.2,1
1125000,10.8,4
790000,12.1,4
,12.1,3
920000,12.1,4
780000,12.1,3
660000,12.1,4
,12.1,3
610000,12.1,3
1307000,2.4,2
940500,14.7,3
,14.7,3
1080000,14.7,3
1488000,14.7,4
628000,14.8,3
,7.7,5
600000,7.7,2
,7.7,3
1901500,7.7,3
710000,7.7,2
1000000,7.7,3
2500000,7.7,5
1250000,7.7,3
640000,7.7,2
,8.4,4
750000,8.4,2
,8.4,4
2400000,8.4,3
771000,1.6,2
,3.5,4
,3.5,2
1650000,3.5,3
,10.1,2
,10.1,2
572500,31.2,2
725000,7.8,2
1213000,8.7,3
1705000,8.7,4
,11.7,6
1070000,27,3
1430000,17.9,4
,17.9,3
1200000,17.9,3
1055000,17.9,3
889000,17.9,3
1540000,17.9,4
727500,27.1,3
735000,17.5,3
,17.5,4
632500,16.7,2
,16.7,4
900000,3.6,2
1450000,6.7,4
1405000,6.7,5
600000,6.7,2
872000,6.7,2
675000,6.7,2
1102000,6.7,4
792500,6.7,3
600000,6.7,2
,2,3
,2,2
1500000,2,3
937000,2,2
750000,20.6,4
,20.6,4
540000,20.6,4
650000,20.6,4
688000,20.6,4
,20.6,4
645000,34.7,3
1315000,2.4,2
,23,4
,23,4
255000,24.7,2
585000,24.7,3
,14.8,3
1050000,22.2,4
963000,22.2,3
795000,22.2,3
1250000,12.4,4
,12.4,3
1440000,12.4,5
1412000,12.4,4
1075000,14.3,4
1180000,14.3,3
1500000,14.3,4
850000,16.1,3
1825000,16.1,5
570000,25.9,3
690000,25.9,4
708000,1.3,1
640000,1.3,1
1000000,7.2,2
615000,7.2,2
,18,4
,18,4
914000,18,4
1250000,18,3
1268000,18,5
1430000,18,3
490000,7.2,1
419000,7.2,1
1250000,7.2,2
,7.2,2
,7.2,2
780000,7.2,2
,7.2,2
590000,19.6,4
2700000,7.5,5
1820000,7.5,4
,7.5,3
,7.5,2
1520000,7.5,4
,7.5,3
,7.5,4
,7.5,2
,7.5,2
540000,7.5,2
280000,7.5,1
1500000,7.5,5
,7.5,3
965000,5.7,2
835000,13.1,3
841000,13.1,3
650000,13.1,3
818500,24.8,4
680000,24.8,3
1451000,2.1,3
1505000,2.1,2
1625000,3.6,3
1655000,3.6,3
1600000,3.6,4
837000,3.4,3
,5.1,4
340000,5.1,1
510000,5.1,3
,15.4,2
,38,4
510000,38,3
515000,36.9,3
680000,12.9,3
,10.1,2
477000,10.1,2
652000,7.3,2
4855000,7.3,4
695000,7.3,2
1350000,7.3,3
1400000,7.3,4
1720000,7.3,3
787000,16.7,3
,16.7,3
1410000,16.7,4
,16.7,5
,16.7,4
,16.7,3
,11.2,4
695000,11.2,2
640000,16.1,3
810000,16.1,3
375000,16.1,2
,16.1,4
559000,16.1,2
741000,16.1,3
640000,16.1,2
580000,20.4,4
625000,20.4,3
635000,11.2,3
2600000,13.8,4
535000,13.8,2
1361000,13.8,3
2412500,13.8,4
1580000,13.8,3
1310000,13.8,4
1300000,13.8,4
450000,13.8,2
,33.3,4
551000,5.3,2
3250000,5.3,6
1676000,5.3,3
,5.3,1
955000,5.3,2
402500,5.3,1
,5.3,3
2000000,5.3,4
550000,6.2,2
2500000,6.2,4
,6.2,2
,6.2,2
,6.2,4
963800,21.3,3
1010000,21.3,3
1070000,8.9,3
,8.8,4
608000,8.8,3
655000,8.8,2
600000,16,2
,16,3
,16,2
1360000,16,4
600000,16,2
577000,18,3
585500,18,3
625000,18,3
680000,18,4
555000,18,4
535000,18.4,3
,18.4,4
563000,18.4,4
,18.4,3
605000,18.4,3
1370000,7.8,5
1720000,7.8,4
780000,14.5,3
,15.5,3
651500,15.5,3
,11.7,3
567500,11.7,2
735000,11.7,3
,11.7,2
770000,15.5,4
700000,10.4,3
645000,10.4,2
,3.4,2
1200000,3.4,3
,3.4,2
1400000,3.4,4
757500,3.4,3
1230000,3.4,3
1020000,5.4,3
1950000,5.4,3
1700000,5.4,4
760000,5.4,2
400000,5.4,1
2000000,5.4,4
1095000,5.4,3
,5.4,3
2200000,7.3,3
660000,7.3,2
700000,25.2,4
,25.2,4
,25.2,3
1545000,25.2,4
754000,12.1,3
1100000,6.4,3
1100000,6.4,3
1055000,23.3,4
,16.3,3
525000,16.3,3
550000,16.3,3
,16.3,4
901000,29.9,6
610000,6.4,2
695000,6.4,2
565000,6.4,2
2400000,5.9,4
,5.9,3
715000,5.9,2
,8.4,3
867500,8.4,2
390000,8.4,1
2200000,8.4,4
1975000,8.4,3
,8.4,3
,8.4,3
860000,8.4,3
611000,27.2,5
,27.2,4
519000,27.2,3
576000,4.3,2
1150000,4.3,3
1150000,4.3,3
,11.4,3
1000000,11.4,3
1150000,11.4,3
,17.4,3
720000,0,2
705000,0,2
375000,29.8,3
510000,31.7,3
1250000,20,4
858500,20,2
415000,20,1
1100000,20,4
1800000,20,4
618000,25.9,3
,25.9,4
650000,25.9,4
,25.9,3
,25.9,3
,20.6,7
,3,3
5440000,3,4
380000,3,1
835000,17.9,5
,17.9,3
590000,17.9,3
920000,17.9,4
,17.9,4
885000,17.2,3
850000,17.2,3
1088000,17.2,4
845000,17.2,3
750000,17.2,3
1160000,17.2,5
,17.2,4
1110000,17.2,4
,10.2,2
871000,16.2,3
670000,16.2,3
690000,16.2,3
1050000,6.2,3
1150000,6.2,3
1075000,14.3,4
1100000,14.3,4
760000,21.5,3
815000,21.5,3
592000,14.2,3
,14.2,4
1340000,14.2,3
1220000,14.2,3
1045200,14.2,4
,14.2,3
,14.2,3
745000,14.2,2
,14.2,4
592000,14.2,2
832500,18.8,3
810000,18.8,4
270000,10.1,1
640000,34.1,3
1178500,6.2,2
1175000,6.2,3
342500,6.2,2
,10.4,3
370000,10.4,2
,22.7,3
1250000,1.8,2
850000,1.8,2
1105000,21.1,3
1125000,5.3,2
560000,5.3,2
1655000,5.3,3
725000,5.3,2
,5.3,3
579000,5.3,2
1020000,5.3,3
1506000,5.3,4
995000,5.3,3
1455000,15.4,4
1320000,11.2,5
550000,11.2,2
,11.2,3
640000,11.2,3
807500,11.2,3
1000000,12.3,3
1202500,11.4,4
2112000,11.4,4
1075000,21.5,3
1400000,8.5,5
,8.5,4
985000,8.5,3
820000,8.5,3
782500,8.5,3
600000,23.8,3
,14.7,3
,14.7,4
638500,14.7,4
750000,14.7,4
,14.7,4
,14.7,4
1013000,14.7,4
1410000,3.5,2
1325000,3.5,2
1245000,3.5,2
,3.5,3
1625000,3.5,3
1400000,3.5,4
,3.5,3
,4.6,4
545000,4.6,2
446000,4.6,1
2800000,4.6,4
1420000,4.6,3
1310000,4.6,3
770000,8.4,3
810000,8.4,3
1475000,8.4,5
781000,8.4,3
1050000,8.4,3
,12,3
550000,12,2
1225000,12,3
670000,12,3
630000,12,3
700000,12,3
830000,12,2
700000,12,3
540000,12,2
650000,12,2
650000,12,3
829000,12,2
1150000,2.4,3
900000,2.4,2
1720000,2.4,3
1150000,2.4,3
895000,2.4,2
720000,19.9,3
,21.3,3
,21.3,3
1135000,21.3,3
735000,21.3,3
900000,19.9,4
815000,23.5,3
,20.6,3
620000,20.6,4
570000,20.6,4
621000,35.4,3
765000,5.1,2
1052000,5.1,2
1330000,6.2,3
1560000,1.9,3
570000,20.5,3
,20.5,4
695000,20.5,5
740000,20.5,4
,20.5,4
630000,20.5,3
986000,20.5,4
,2.7,1
,2.7,3
510000,2.7,2
1320000,2.7,2
800000,2.7,2
,2.7,2
680000,2.7,2
605000,2.7,2
650000,2.7,2
1150000,2.7,3
512000,0.7,2
718000,20.8,3
,14,2
630000,14,3
638000,14,3
,14,4
620000,14,3
760000,5,2
560000,5,1
,5,2
,8.2,4
1145000,8.2,4
450000,31.7,3
510000,31.7,4
495000,31.7,3
,10.5,2
665000,10.5,3
652000,10.5,5
955000,10.5,4
,10.5,4
680000,10.5,3
,10.5,3
671000,10.5,3
671000,10.2,2
,10.2,4
660000,18,3
,18,4
,18,4
1170000,15.5,3
2550000,15.5,5
1300000,15.5,4
1600000,15.5,4
1250000,12.4,4
528000,15.3,2
1110000,15.3,3
1440000,7,3
885000,7,3
730000,7,2
,7,3
,7,3
1490000,7,3
1180000,7,3
393000,7,1
354500,7,1
,4.1,2
,4.1,2
4000000,4.1,5
,4.1,2
592000,4.1,2
645000,18.4,4
540000,18.4,3
500000,12.9,3
600000,12.9,4
920000,17.2,4
1400000,17.2,4
424000,44.2,3
1154000,14.7,5
722500,14.7,3
970000,19.9,4
835000,14.5,3
456000,14.7,3
,14.7,4
,14.7,3
635000,14.7,4
550000,14.7,3
490000,14.7,3
,6.4,1
830000,6.4,3
1606000,3.1,4
850000,3.1,2
556000,16.5,3
425000,16.5,2
,16.7,5
,16.7,3
,16.7,4
,16.7,4
,6.8,3
1600000,6.8,3
1460000,6.8,4
,6.8,5
1550000,4.6,2
680000,4.6,2
,25.5,2
685000,25.5,4
610000,25.5,4
465000,27.2,4
515000,27.2,3
900000,6.3,2
950000,6.3,2
1150000,6.3,3
467500,6.3,2
1145000,6.3,3
765000,5.7,2
630000,12.8,3
,10.2,2
1000000,21.5,4
578000,16.5,4
730000,9.5,3
,13.8,2
,35.2,4
1225000,13.4,5
780000,25,4
830000,12.1,4
536000,12.1,2
,10.4,3
825000,14.7,3
680000,14.8,5
450000,14.8,3
925000,17.9,3
1410000,17.9,4
1280000,17.9,4
770000,17.5,3
695000,20.6,4
560000,20.6,3
360000,20.6,3
511500,20.6,4
710500,20.6,4
,23,4
,23,3
1060000,23,4
845000,23,3
,24.7,3
,14.8,3
490000,14.8,3
,25.9,4
477000,25.9,3
,28.8,2
875000,18,3
462000,36.9,1
,19.6,3
876000,13.1,3
845000,24.8,4
597000,24.8,2
690000,29.5,3
800000,5.1,2
880000,15.4,3
1120000,15.4,4
697250,38,3
561000,38,3
810000,38,4
580000,38,5
1130000,16.7,3
685000,11.2,2
645000,11.2,3
,20.4,4
575000,6.2,2
1175000,21.3,4
865000,8.8,3
,16,3
1410000,16,3
,18.4,5
,18.4,4
680000,18.4,4
,18.4,3
,3.4,3
720000,12.1,4
,23.3,3
650000,29.9,3
786500,17.4,7
445000,0,1
413000,31.7,4
410000,29.8,4
417500,29.8,3
,29.8,3
,31.7,3
1120000,20,3
1462000,20,3
676000,25.9,5
592000,17.9,3
,17.9,4
635000,17.9,3
,14.3,3
672000,14.3,2
,18.8,4
,34.1,4
340000,6.2,1
880000,1.8,2
1455000,12.3,4
1451000,21.5,4
411000,14.7,2
,14.7,4
587500,14.7,3
750000,14.7,3
675000,14.7,3
692000,14.7,4
,8.4,4
525500,12,2
656000,21.3,3
930000,23.5,4
525000,20.6,3
870000,15.2,3
606000,35.4,3
807500,5.1,2
670000,20.5,4
801000,0.7,3
530000,0.7,2
,22.2,4
675000,14,3
400000,14,2
,18.4,2
830000,7,2
,17.2,5
437500,14.7,3
900000,14.7,3
,14.7,2
,14.7,3
623000,6.4,2
755000,6.3,2
,6.3,3
,7.5,4
890000,10.4,3
,10.4,3
975000,10.4,3
891000,10.4,3
700000,10.4,2
,14,3
1650000,3,3
1480000,5.7,4
2420000,5.7,4
1815000,11,3
600000,15.5,3
700000,9.4,3
624000,12.8,4
775000,6.3,2
,6.3,2
,6.3,5
561500,6.3,1
401000,6.3,1
,4.3,1
,4.3,3
1050000,4.3,3
,4.3,3
2850500,10.2,5
1400000,10.2,4
,10.2,4
,10.2,3
1095000,21.5,3
1015000,21.5,3
,9.5,3
,9.5,3
904000,9.5,3
680000,9.5,3
725000,9.5,3
,9.5,3
652000,6.4,2
,7.9,4
2800000,7.9,5
2360000,7.9,5
,7.9,4
4000000,7.9,5
2140000,7.9,4
1600000,7.9,3
1250000,9.7,4
1190000,9.7,4
1510000,9.7,5
,9.7,3
2255000,9.7,4
,9.7,4
1905000,9.7,4
,9.7,4
,9.7,3
,23.2,3
1820000,17.3,4
1645000,17.3,4
1674000,17.3,3
1550000,17.3,4
3720000,17.3,3
1880000,17.3,4
1625000,11.4,4
1700000,11.4,4
1605000,11.4,3
1350000,11.4,3
920000,11.4,2
1300000,11.4,4
,11.4,5
871000,13.8,2
,13.8,4
1260000,13.8,3
883000,13.8,2
1155000,13.8,3
,13.8,4
1282000,13.8,4
1015000,13.8,3
1180000,13.8,3
1669000,13.8,5
1146000,13.8,3
800000,13.8,3
950000,17.3,3
1980000,17.3,4
1670000,13.4,5
,13.4,3
,13.4,4
,13.4,2
750000,13.4,3
,13.4,3
1300000,13.4,4
,13.4,3
850000,13.4,3
1400000,13.4,4
870000,13.4,3
,13.4,3
975000,13.4,3
2128888,10.9,4
801500,8.6,3
975000,10.5,3
1925000,10.5,3
3590000,10.5,4
1826000,10.5,3
,10.5,2
1250000,10.5,2
2500000,10.5,4
2300000,10.5,4
970000,10.5,2
1840000,10.3,4
1736000,10.3,4
1700000,10.3,3
1850000,10.3,3
2500000,10.3,4
2070000,10.3,4
1555000,10.3,4
2500000,10.3,5
2000000,10.3,4
560000,14,3
,14,3
770000,14,3
711000,14,2
653000,14,3
407500,14,3
560000,14,4
,6.4,4
1500000,5.2,4
,5.2,1
790000,5.2,2
1100000,5.2,3
1325000,5.2,4
1126000,5.2,2
1355000,5.2,2
900000,5.2,2
915000,5.2,3
570000,5.2,2
,5.2,4
1160000,5.2,3
1661000,5.2,4
,4,3
925000,4,3
530000,4,2
950000,5.2,3
1326000,5.2,3
1250000,5.2,3
1440200,5.2,4
1345000,5.2,3
,10.8,3
1337000,10.8,4
1310000,10.8,4
,12.1,3
,12.1,3
785000,12.1,3
1217500,10.4,4
1308000,10.4,3
1461000,10.4,3
1388000,10.4,3
980000,14.7,3
1177000,14.7,4
1290000,14.7,4
1140000,14.7,3
1177000,14.7,3
2175000,7.7,4
,7.7,5
,7.7,3
1700000,7.7,7
730000,7.7,2
,7.7,5
2200000,7.7,4
2175000,7.7,4
1150000,7.7,3
,7.7,4
1650000,7.7,4
,7.7,4
430000,16.6,3
350000,16.6,2
,8.4,3
,8.4,2
412000,1.6,1
665000,3.5,2
1065000,3.5,2
333000,10.1,1
920000,10.1,3
,31.2,5
870000,31.2,3
788000,31.2,3
562500,34.9,4
510000,34.9,3
,34.9,3
550000,34.9,3
1545000,7.8,4
1530000,8.7,3
,8.7,2
1425000,8.7,3
1101000,8.7,2
2000000,8.7,3
,8.7,3
,8.7,4
1300000,11.7,3
960000,11.7,3
,17.9,5
875000,17.9,3
1305000,17.9,3
,27.1,3
1425000,17.5,5
1020000,17.5,3
665500,17.5,4
935000,3.6,3
900000,3.6,3
,3.6,3
580000,3.6,2
1010000,3.6,2
472500,6.7,2
881000,6.7,3
857000,6.7,2
295000,6.7,1
1000000,6.7,3
1025000,6.7,4
,6.7,3
1115000,6.7,4
1110000,2,2
2330000,2,3
550000,17.4,4
750000,20.6,4
730000,20.6,4
530000,20.6,3
540000,20.6,3
619500,20.6,4
592500,20.6,3
696000,20.6,4
500000,20.6,3
430000,20.6,3
1410000,2.4,2
,23,4
1220000,23,4
676000,23,3
691000,23,3
,23,5
760000,23,3
970000,23,5
434000,14,3
611000,24.7,3
,24.7,3
690000,24.7,3
850000,24.7,4
,24.7,4
,24.7,5
,24.7,3
862500,7.9,3
,14.8,4
545000,14.8,4
1100000,21.8,4
485000,27.7,3
1130000,22.2,3
883500,22.2,4
900000,22.2,3
,22.2,4
870000,22.2,3
880000,22.2,3
1200000,14.3,4
1240000,14.3,4
1610000,14.3,3
1015000,14.3,3
1200000,14.3,4
,14.3,6
1136000,16.1,3
1660000,16.1,4
537000,25.9,3
530000,25.9,3
970000,25.9,6
490000,25.9,3
,8.9,3
704000,8.9,2
1950000,8.9,4
,1.3,2
1157000,27,3
872000,27,3
522000,27,2
2245000,7.2,5
2200000,7.2,4
2100000,7.2,3
560000,7.2,2
2235000,7.2,3
670000,7.2,2
635000,7.2,2
1165000,18,3
1135000,18,4
664000,18,2
728500,18,2
1250000,18,3
800000,18,3
,7.2,5
723000,7.2,2
,7.2,1
,7.2,4
1920000,7.2,4
1078000,7.2,2
1300000,7.2,3
,7.2,3
2450000,7.2,3
1090000,28.5,4
,19.6,4
600000,19.6,3
,19.6,4
452000,19.6,2
600000,19.6,3
670000,19.6,5
1725000,7.5,3
468000,7.5,2
1570000,7.5,3
1955000,7.5,4
1500000,7.5,4
672500,7.5,3
818000,7.5,3
1556000,7.5,5
650000,7.5,2
615000,7.5,2
,7.5,2
,5.7,3
360000,5.7,1
750000,13.1,3
750000,13.1,3
740000,13.1,3
865000,13.1,3
600000,13.1,3
785000,2.1,2
,2.1,3
,2.1,2
1595000,2.1,3
2625000,2.1,3
,3.6,1
1780000,3.6,4
2002000,3.6,2
1850000,3.6,4
992000,3.6,2
1125000,3.6,3
371000,3.4,1
,3.4,2
408000,5.1,2
900000,5.1,2
,5.1,1
343000,5.1,1
705000,15.4,2
880000,15.4,3
,38,3
654000,38,3
980000,38,3
513500,45.9,3
940000,45.9,4
615000,12.9,4
935000,10.1,3
2225000,7.3,3
480000,7.3,2
3845000,7.3,4
,7.3,3
1640000,7.3,3
,7.3,4
,7.3,4
2435000,16.7,4
,16.7,3
1260000,16.7,4
740000,16.7,3
,16.7,3
,16.7,3
1450000,16.7,3
725000,11.2,2
,11.2,2
772000,11.2,4
950000,16.1,4
810000,16.1,3
,16.1,4
850000,16.1,3
,16.1,2
720000,16.1,2
890000,16.1,4
968000,16.1,6
755000,16.1,3
805000,16.1,3
516000,20.4,3
818000,20.4,4
640000,20.4,4
720000,20.4,4
787000,11.2,4
1060000,11.2,3
1825000,13.8,4
,13.8,3
2450000,13.8,4
700000,13.8,2
,13.8,4
,5.3,6
,5.3,2
560000,5.3,2
,5.3,2
,5.3,2
,5.3,2
1500000,5.3,3
,5.3,5
5700000,5.3,5
2350000,5.3,4
,5.3,2
600000,5.3,1
,5.3,4
,6.2,4
1570000,6.2,2
679000,6.2,2
790000,18.7,3
1540000,21.3,4
,21.3,4
910000,21.3,2
1160000,21.3,3
,8.9,4
710000,8.9,2
,8.8,2
905000,16,3
1550000,16,4
1480000,16,4
540000,18,3
740000,18,5
620000,18.4,3
570000,18.4,4
691000,18.4,3
538000,18.4,3
645000,18.4,5
,18.4,3
630000,18.4,3
531000,18.4,3
600500,18.4,4
1262000,7.8,3
1950000,7.8,4
,7.8,3
,7.8,4
815000,7.8,3
1160000,7.8,3
2579500,7.8,4
,7.8,2
572000,7.8,2
1490000,7.8,2
1930000,7.8,4
600000,14,4
800000,14,4
889000,14.5,6
1011000,11.7,3
,11.7,5
550000,11.7,2
1070000,11.7,4
780000,11.7,3
1390000,3.4,3
502000,3.4,2
2280000,5.4,4
,5.4,5
2325000,5.4,4
,5.4,4
,5.4,5
617000,5.4,2
1135000,5.4,2
2695000,5.4,4
2120000,7.3,4
725000,12.1,3
,12.1,3
312000,6.4,1
930000,6.4,2
565000,31.7,4
,16.3,3
690000,41,5
540000,15.5,3
450000,15.5,3
857500,14.6,3
530000,14.6,1
615500,12.7,2
856000,12.7,4
730000,12.7,3
,12.7,3
800000,12.7,3
1100000,12.7,5
677000,12.7,2
622000,6.4,2
818888,6.4,3
438000,5.9,1
,5.9,2
3800000,5.9,4
670000,5.9,2
1400000,8.4,4
2260000,8.4,5
1575000,8.4,4
1455000,8.4,2
3680000,8.4,4
,8.4,4
,8.4,2
2325000,8.4,4
1151000,8.4,2
4700000,8.4,6
700000,8.4,2
2100000,8.4,4
1700000,8.4,3
1275000,4.3,4
490000,17.4,3
,17.4,3
,17.4,3
888000,0,3
640000,0,2
,0,3
,0,1
,31.7,3
1270000,20,4
606000,25.9,3
540000,25.9,3
641000,25.9,3
,20.6,5
3150000,3,4
,3,3
530500,17.9,3
775000,17.9,4
722000,17.9,3
535500,17.9,2
615000,17.9,3
,17.9,3
800000,17.9,4
458000,17.9,2
2320000,10.2,3
2550000,10.2,4
,10.2,3
776000,10.2,2
475000,10.2,1
1760000,10.2,4
700000,16.2,3
926000,16.2,4
620000,16.2,3
1210000,6.2,3
,6.2,2
2025000,6.2,4
970000,6.2,3
1250000,6.2,3
742500,14.3,3
,26.5,3
620000,26.5,3
570000,21.5,2
1300000,21.5,5
1050000,14.2,3
1110000,14.2,3
1330000,14.2,3
,14.2,3
1300000,14.2,4
,14.2,3
,14.2,5
,18.8,4
1280000,18.8,3
,18.8,3
880000,18.8,3
1405000,10.1,3
885000,10.1,3
,10.1,1
793000,10.1,3
1110000,6.2,2
1465000,6.2,4
1500000,6.2,4
,6.2,3
1420000,6.2,4
,10.4,4
665000,10.4,2
,10.4,1
1275000,10.4,2
535000,22.7,2
630000,22.7,3
,1.8,2
691000,1.8,2
620000,1.8,2
560000,5.3,2
2450000,5.3,4
1680000,5.3,3
1235000,5.3,2
,5.3,2
,5.3,4
,5.3,3
682000,5.3,2
640000,5.3,2
767500,15.4,3
620500,15.4,2
836000,15.4,3
1546000,12.3,4
1775000,12.3,3
1325000,12.3,4
,12.3,3
908000,11.4,3
2560000,11.4,3
280000,11.4,1
535000,11.4,2
1900000,11.4,4
,47.3,4
,21.5,3
1370000,21.5,3
1180000,21.5,3
1660000,1.8,3
810000,8.5,4
770000,8.5,3
755000,8.5,3
850000,8.5,3
1180000,8.5,3
1170000,8.5,3
660000,23.8,4
677500,23.8,4
,14.7,3
,14.7,4
,14.7,4
839000,14.7,4
715000,14.7,4
656500,14.7,3
1955000,3.5,3
2030000,3.5,2
,3.5,4
691000,3.5,2
830000,3.5,2
,3.5,2
,3.5,3
560000,3.5,1
,3.5,4
,4.6,3
,4.6,1
1646000,4.6,3
,4.6,3
445000,4.6,1
890000,4.6,2
2610000,4.6,3
,4.6,2
1265000,8.4,3
753000,8.4,2
,8.4,3
933000,8.4,3
770000,8.4,3
1060000,8.4,3
650000,8.4,2
1150000,8.4,2
610000,8.4,2
860000,8.4,3
750000,8.4,3
950000,8.4,3
1015000,8.4,3
850000,8.4,2
950000,8.4,3
,3.5,3
495000,12,2
980000,12,3
840000,12,3
480000,12,2
480000,12,2
590000,12,3
990000,12,3
795000,12,3
555000,12,2
580000,12,2
834000,12,3
655000,12,2
850000,12,4
610000,12,2
1070000,12,2
610000,12,3
695000,12,3
,12,2
660000,12,3
1405000,2.4,3
520000,2.4,2
1850000,2.4,3
600000,2.4,2
,2.4,3
1180000,2.4,3
570000,2.4,2
850000,2.4,3
1010000,2.4,2
700000,2.4,2
625000,47.4,3
1421000,19.9,4
815000,19.9,3
,19.9,3
513000,19.9,2
902000,21.3,3
,21.3,4
,21.3,4
980000,19.9,4
,19.9,4
1040000,8.9,3
,8.9,4
1000000,8.9,3
,8.9,5
1000000,8.9,3
1001000,8.9,3
740500,8.9,2
1400000,8.9,4
933000,23.5,5
711000,23.5,3
600000,20.6,4
,20.6,4
,15.2,4
1755000,15.2,3
,15.2,3
952000,22.2,4
,22.2,3
,35.4,3
510000,35.4,2
1067000,5.1,2
,6.2,3
1365000,1.9,3
1450000,1.9,2
1880000,1.9,4
710000,20.5,4
730000,20.5,4
920000,20.5,5
,2.7,3
635000,2.7,1
2910000,2.7,4
,2.7,2
572500,2.7,2
,2.7,2
940000,2.7,2
436000,2.7,1
820000,2.7,2
1595000,2.7,3
1317500,2.7,1
717000,0.7,2
685000,20.8,3
808000,14,3
500000,14,3
580000,14,3
,14,3
933000,16.1,4
557000,5,2
340000,5,1
470000,5,2
462000,5,2
560000,5,2
,5,3
700000,5,2
640000,5,2
275000,5,1
1550000,8.2,2
1500000,8.2,3
1200000,8.2,4
1550000,8.2,3
475000,31.7,3
469000,31.7,3
391000,31.7,3
456000,31.7,4
534000,31.7,4
725000,31.7,4
950000,10.5,4
850000,10.5,3
1050000,10.5,3
750000,10.5,3
856000,10.5,3
670000,10.5,3
821000,10.5,3
786000,10.5,4
870500,10.5,3
,10.5,3
600000,10.5,3
,10.5,4
690000,10.5,3
770000,10.5,3
,10.2,4
755500,10.2,2
855000,10.2,2
,10.2,3
2600000,10.2,5
,18,3
742000,15.5,4
1136000,15.5,4
2008000,15.5,5
1050000,15.5,4
1510000,15.5,4
1255000,15.5,4
1475000,15.5,4
2102000,15.5,5
1250000,12.4,4
1300000,12.4,3
1155000,12.4,3
1080000,12.4,3
1265000,12.4,4
,15.3,4
385000,15.3,2
410000,15.3,2
640500,15.3,3
370000,7,1
970000,7,2
305000,7,1
,7,3
1080000,7,2
,7,2
1430000,7,3
990000,7,3
1140000,7,3
1405000,7,3
1192000,7,3
,7,2
925000,7,2
,4.1,4
,4.1,3
,4.1,2
,4.1,2
,4.1,2
,4.1,2
700000,4.1,2
560000,4.1,1
,4.1,2
1180000,17.2,5
1305000,17.2,4
,17.2,3
,17.2,4
1150000,35.2,4
880000,14.7,5
1008000,14.7,4
735000,14.7,3
1231000,21.1,4
750000,14.5,4
740000,14.5,2
952000,14.5,4
500000,14.7,3
470000,14.7,3
595000,14.7,3
545000,14.7,3
454000,14.7,3
470000,14.7,3
1000000,6.4,2
910000,6.4,3
260000,6.4,1
1020000,6.4,3
1100000,16.5,4
2100000,16.7,5
,16.7,3
,16.7,5
850000,16.7,3
1200000,16.7,4
1290000,6.8,3
2720000,6.8,5
1295000,6.8,3
980000,6.8,2
1075000,6.8,3
2400000,6.8,4
,6.8,5
825000,4.6,2
,4.6,2
1350000,4.6,4
1700000,4.6,2
,4.6,2
,4.6,2
745000,25.5,4
850000,25.5,4
600000,25.5,4
455000,27.2,3
550000,27.2,4
816000,12.7,4
2185000,6.3,4
1850000,6.3,4
890000,6.3,3
507000,7.5,2
845000,10.4,3
1250000,10.4,3
905000,10.4,3
1026000,10.4,4
850000,10.4,3
2905000,3,2
1380000,3,2
2500000,3,3
2120000,3,3
2015000,3,2
787000,10.5,3
,5.7,4
2220000,5.7,4
540000,11,2
415000,15.5,2
826000,9.4,3
585000,9.4,3
700500,6.3,2
2385000,6.3,3
4100000,6.3,4
,6.3,4
1500000,4.3,3
1655000,10.2,4
1800000,10.2,4
1880000,10.2,2
2405000,10.2,4
1850000,10.2,3
880000,10.2,3
1385000,21.5,5
1000000,9.5,3
945000,9.5,5
290000,6.4,1
1810000,7.9,3
,7.9,5
