TARGET,AMT_INCOME_TOTAL,AMT_CREDIT
0,225000,814041
0,360000,1872517.5
0,157500,369000
0,180000,473760
1,112500,552555
0,112500,270000
0,112500,491031
0,135000,239850
0,153000,1162170
0,180000,860377.5
0,225000,622188
0,225000,180000
0,180000,247500
0,378000,1288350
0,202500,1188765
0,76500,814041
0,360000,1259626.5
0,25650,158148
0,112500,180000
0,202500,1321020
0,247500,1237500
0,121500,448056
1,315000,661702.5
0,315000,270000
0,90000,180000
0,157500,715765.5
0,112500,808650
0,135000,755190
0,112500,349609.5
0,67500,180000
1,135000,508495.5
1,450000,539100
0,315000,965340
1,76500,119925
0,112500,521280
0,306000,881055
0,135000,808650
0,135000,381528
1,135000,808650
0,67500,148500
0,292500,640080
0,189000,1133748
0,225000,1257430.5
0,121500,675000
0,180000,733315.5
0,189000,808650
0,247500,2250000
0,225000,728460
0,171000,180000
0,76500,284400
0,112500,202500
0,99000,808650
1,126000,835380
0,135000,202500
0,112500,254700
0,90000,269550
0,202500,755190
0,180000,360000
0,135000,900000
0,157500,540000
0,112500,592560
0,135000,867951
0,1935000,269550
0,121500,675000
0,157500,718749
1,81000,755190
0,157500,1104997.5
0,135000,1546020
0,135000,1125000
1,130500,292500
1,135000,117162
0,135000,343800
0,76500,130500
1,126000,450000
0,67500,545040
1,135000,808650
0,225000,291384
0,63000,225000
0,180000,1006920
0,67500,792162
0,135000,1006920
0,90000,298728
0,337500,900000
0,360000,539100
0,112500,323388
0,315000,675000
0,225000,900000
0,180000,917172
0,135000,450000
0,247500,521280
0,234000,675000
0,54000,157500
0,90000,585000
0,112500,986553
0,171000,1436850
1,157500,720000
0,76675.5,123993
0,135000,270000
0,90000,180000
0,112500,314100
0,157500,484789.5
0,81000,862560
0,157500,314055
0,67500,98910
0,99000,157500
0,121500,720000
0,157500,112500
0,65250,594000
0,270000,1236816
0,99000,523597.5
1,247500,675000
0,225000,545040
0,135000,247275
0,90000,450000
0,135000,481495.5
0,90000,180000
0,315000,204768
0,112500,540000
0,81000,270000
0,180000,269550
1,157500,506889
0,112500,239850
0,256500,728460
0,225000,1350000
0,112500,412227
0,360000,1125000
0,144000,783927
0,216000,550980
0,157500,341280
0,292500,846000
0,225000,135000
0,135000,454500
0,540000,540000
0,180000,331920
0,225000,225000
0,202500,1379556
0,405000,405000
0,108000,270000
0,270000,495000
0,180000,528633
0,225000,781920
0,315000,1288350
0,148500,675000
0,135000,225000
0,270000,1339884
1,90000,781920
0,247500,450000
0,405000,1705500
0,315000,1113840
0,180000,1350000
0,108000,594121.5
0,105750,1042560
0,135000,191880
0,157500,675000
0,112500,454500
1,90000,202500
0,270000,180000
0,157500,1125000
0,171000,675000
0,157500,640080
1,90000,540000
0,78750,225000
1,360000,1236816
0,225000,284400
0,157500,432567
0,135000,725328
0,180000,254799
0,121500,592560
0,112500,755190
0,225000,1546020
0,396000,1125171
0,135000,1003500
0,153000,565380
1,99000,213948
0,90000,283500
0,171000,545040
0,121500,177903
0,67500,495801
0,81000,225000
0,157500,729000
0,225000,572076
0,189000,755190
0,81000,414792
0,90000,180000
0,202500,81000
0,121500,50940
0,112500,601470
0,112500,528633
0,112500,450000
0,157500,450000
0,126000,521280
0,126000,305221.5
0,67500,135000
0,103500,704844
0,112500,163008
0,166500,343800
0,117000,239850
0,112500,135000
0,157500,275076
0,112500,188685
0,135000,652500
0,121500,268659
0,180000,327024
0,189000,998838
0,180000,900000
0,135000,331834.5
0,64080,284400
0,112500,252000
0,166500,497520
0,135000,810000
0,135000,450000
0,90000,791815.5
0,103500,270000
0,180000,1755000
0,112500,436032
0,67500,118512
0,369000,675000
0,168750,192528
0,360000,900000
0,112500,317979
0,90000,270000
0,81000,765000
1,180000,157500
0,81000,270000
0,157500,449352
0,112500,1098000
0,180000,900000
0,56700,50940
0,157500,877500
0,112500,961609.5
0,222750,594121.5
1,117000,225000
0,135000,59256
0,360000,711747
0,180000,291384
0,157500,360000
0,270000,810000
1,180000,736330.5
0,337500,585000
0,135000,93829.5
0,108000,101880
0,135000,509400
0,62100,50940
0,247500,670500
0,315000,1350000
0,135000,540000
1,135000,755190
0,225000,1173060
0,157500,679500
0,270000,562491
0,180000,679500
0,112500,646920
0,90000,143910
0,90000,916470
0,90000,135000
0,270000,1086426
0,135000,592560
0,157500,180000
0,180000,260640
0,180000,191880
0,135000,407520
0,211500,497520
1,180000,881055
1,288000,226908
0,202500,521280
0,112500,524866.5
0,112500,652500
0,225000,254700
0,171000,148707
0,157500,592560
0,63000,619965
0,90000,180000
0,180000,526491
0,157500,553806
0,90000,781920
0,49500,225000
0,112500,225000
0,211500,562500
0,450000,540000
0,270000,472500
0,135000,239850
0,540000,315000
0,72000,168102
0,90000,319981.5
1,157500,450000
0,135000,1125000
0,112500,427869
0,108000,284400
0,67500,152820
0,90000,229500
0,90000,239850
0,112500,99000
0,211500,479637
0,225000,301095
0,234000,1288350
0,247500,438493.5
0,225000,1011285
0,202500,1062027
0,675000,848745
0,112500,371245.5
0,49500,59256
0,157500,405000
0,144000,234000
0,90000,254700
0,157500,497520
0,157500,904500
0,117000,787086
0,202500,555273
0,270000,2517300
0,270000,592560
0,81000,283500
0,171000,270000
0,225000,675000
0,270000,713889
0,360000,1006920
0,112500,158301
0,135000,314055
0,165150,595759.5
0,99000,622413
0,202500,942300
0,270000,792162
0,261000,1227901.5
0,157500,180000
0,45000,135000
0,180000,649462.5
0,94500,204768
0,225000,447768
0,67500,508495.5
0,54000,180000
0,112500,284400
0,135000,1061599.5
1,229500,888840
0,189000,1133662.5
0,315000,273636
1,49500,130824
0,135000,254700
0,135000,202500
0,202500,337500
0,180000,810000
0,225000,820638
0,54000,119925
0,234000,1374480
0,247500,427500
0,297000,229500
0,180000,450000
0,157500,942300
0,144000,298512
0,112500,239850
0,765000,1350000
0,157500,1133748
0,171000,679500
0,54000,454500
0,128250,364896
0,112500,539100
0,171000,981000
0,144000,1125000
0,252000,814041
0,225000,270000
0,166500,1078200
0,173250,1236816
0,126000,301464
0,148500,180000
0,450000,135000
0,189000,1256400
0,270000,284400
0,202500,640080
0,135000,750154.5
1,135000,495000
0,135000,508495.5
0,180000,585000
0,112500,497520
0,171000,845811
0,90000,765000
0,108000,675000
0,58500,177903
0,81000,270000
0,90000,259794
0,135000,787131
0,157500,656811
0,135000,180000
0,90000,526491
1,67500,808650
0,90000,62361
0,135000,337500
0,225000,785398.5
0,121500,364500
0,112500,355536
0,135000,608076
0,54000,1078200
0,337500,360000
0,135000,835605
0,211500,277969.5
0,157500,161730
0,144000,450000
1,108000,254700
0,112500,576000
0,180000,450000
0,315000,492543
0,157500,755190
0,135000,675000
0,225000,1046142
0,270000,1133748
0,144000,491211
0,90000,201474
0,135000,601470
0,112500,808650
0,144000,755190
0,90000,361998
0,292500,943902
0,315000,215640
0,180000,473661
0,108000,314100
0,135000,755190
0,126000,225000
0,180000,463284
0,180000,724500
0,90000,312840
0,67500,284400
0,256500,967428
0,135000,180000
0,315000,755190
0,157500,450000
0,135000,1006920
0,180000,610335
0,90000,332473.5
0,90000,609183
1,382500,360000
0,364500,450000
0,247500,225000
0,225000,675000
0,108000,254700
0,247500,550980
0,157500,258709.5
0,157500,592560
0,202500,677664
0,81000,127350
0,135000,1159515
0,135000,432661.5
0,382500,337500
0,270000,1157958
0,171000,1395000
0,90000,665892
0,90000,66384
0,94500,364896
0,270000,1133748
0,180000,1236816
0,90000,225000
0,135000,792162
0,126000,585000
0,180000,1575000
0,225000,1125171
0,225000,969579
0,90000,697500
0,112500,364846.5
0,166500,443088
0,126000,852088.5
1,112500,227520
0,296100,1350000
1,180000,52128
0,112500,314100
0,166500,438493.5
0,162000,239850
0,229500,314055
0,180000,808650
0,112500,227520
0,148500,508495.5
0,90000,351000
0,130500,810000
0,144000,420588
0,292500,1061658
0,157500,225000
0,157500,619749
0,180000,640080
0,180000,900000
0,180000,169614
0,135000,356580
0,270000,405000
0,112500,135000
0,292500,180000
0,112500,337500
0,130500,1092190.5
0,121500,314100
0,112500,239850
0,157500,528633
0,117000,225000
1,112500,296280
0,202500,665892
1,90000,383202
0,76500,227520
0,67500,135000
0,48181.5,180000
0,135000,297000
1,130500,312768
0,193500,781920
0,135000,808650
0,391500,481176
0,112500,254700
0,103500,91692
0,112500,1078200
0,247500,1575000
0,67500,481495.5
0,157500,774000
0,76500,284400
0,112500,691020
0,90000,328365
0,202500,832500
0,202500,270000
0,135000,677664
0,135000,544491
0,270000,891072
0,202500,945000
0,81000,485086.5
0,135000,1395000
0,270000,654498
0,112500,128092.5
0,135000,490495.5
0,180000,265500
0,180000,360000
0,67500,787131
0,157500,298512
1,450000,382500
0,135000,270000
0,180000,1006920
0,225000,266652
0,225000,675000
0,270000,805536
0,90000,447768
0,180000,270000
0,112500,427500
0,112500,157500
0,90000,314100
0,202500,900000
1,81000,306306
0,54000,225000
0,157500,450000
0,117000,360000
1,112500,239850
0,112500,490495.5
0,315000,481495.5
1,112500,198085.5
0,270000,1223010
0,243000,1350000
0,180000,531706.5
1,135000,364896
0,270000,1468719
0,153900,152820
0,450000,2160000
0,148500,1082214
0,99000,315000
0,202500,1082214
0,157500,521280
0,90000,152820
0,225000,614223
0,157500,404325
1,180000,1113840
0,315000,773680.5
0,90000,76410
0,157500,337500
0,90000,339241.5
0,225000,117000
0,90000,467257.5
0,225000,521280
1,157500,247500
0,171000,820453.5
0,180000,675000
0,135000,490495.5
0,90000,385164
0,117000,247275
0,382500,521280
0,157500,450000
0,207000,225000
0,103500,270126
0,144000,1267735.5
0,135000,1473871.5
0,157500,693000
0,270000,1006920
1,112500,341280
0,121500,178290
0,112500,787131
0,351000,2085120
0,144000,396171
0,112500,959598
0,90000,562491
0,225000,1546020
0,112500,519633
0,112500,450000
0,270000,247675.5
0,270000,900000
0,58500,157500
0,72000,781920
0,315000,1024290
0,112500,239850
0,405000,1971072
0,112500,247275
0,157500,1125000
0,157500,247500
0,292500,540000
0,180000,840996
0,63000,609187.5
0,45000,152820
0,135000,497520
0,135000,477000
0,157500,157500
0,135000,850500
0,180000,1823242.5
1,54000,454500
0,319500,1125000
0,270000,781920
0,157500,337500
0,157500,1260000
0,225000,1890000
0,135000,1260000
0,76500,808650
0,85500,269550
0,67500,753840
0,103500,254700
0,315000,545040
0,83250,270000
0,157500,709033.5
0,45000,549882
0,180000,485640
1,270000,900000
0,112500,1223010
0,270000,1096020
0,356625,1532506.5
0,157500,315000
0,468823.5,405000
1,180000,364896
0,157500,203760
1,360000,343800
0,112500,337500
0,157500,679500
0,180000,369000
0,180000,454500
0,162000,1129500
0,81000,466416
1,139500,450000
0,247500,450000
0,58500,301500
0,135000,284400
0,180000,808650
0,171000,402214.5
0,112500,76410
0,157500,450000
0,67500,508495.5
0,202500,355536
0,135000,180000
0,117000,178290
0,292500,997335
0,126000,808650
0,337500,927000
0,292500,1381113
0,292500,521280
0,202500,727785
0,67500,855000
0,90000,942300
0,67500,302206.5
0,135000,787131
1,117000,234000
0,225000,436032
0,225000,1546020
0,157500,450000
0,112500,597339
0,90000,157500
0,148500,545040
0,112500,239850
0,90000,254700
0,315000,1078200
0,78930,225000
0,270000,539100
0,270000,2013840
0,270000,497520
0,103500,239850
0,301500,1539000
0,135000,1288350
0,54000,247500
0,180000,542133
0,202500,625500
0,157500,385164
0,180000,203760
0,157500,1223010
0,202500,202500
0,270000,932427
0,103500,152820
0,157500,270000
0,202500,607500
0,180000,354276
0,67500,148365
0,67500,258709.5
0,225000,584766
0,67500,544491
1,135000,539100
0,69750,148365
0,157500,1288350
0,90000,690579
0,67500,900000
0,292500,1161360
0,135000,288873
0,139500,512338.5
0,157500,1555569
0,35550,672174
0,99000,450000
0,157500,1800000
0,135000,239850
0,90000,270000
1,180000,532345.5
0,90000,225000
0,121500,816660
1,157500,176328
0,103500,544491
0,67500,810000
0,180000,260640
0,58500,247275
0,67500,152820
0,29250,152820
0,180000,482103
0,135000,327024
0,693000,835380
0,76500,360000
0,171000,1047771
0,202500,808650
0,157500,656361
0,360000,408780
0,99000,130500
1,90000,593010
0,144000,781920
1,225000,521280
0,90000,457834.5
0,202500,1886850
0,157500,900000
1,135000,539100
1,76500,314100
0,112500,517500
0,135000,545040
0,90000,652500
0,450000,669600
0,292500,1087366.5
0,135000,253377
0,171000,675000
0,270000,781920
0,162000,711072
0,157500,1076247
0,112500,312840
1,112500,648000
0,112500,571500
0,90000,271066.5
0,76500,180000
0,157500,450000
0,315000,1800000
0,112500,539100
0,225000,257391
0,225000,472500
0,211500,810000
0,225000,1130760
0,135000,61128
0,202500,677664
0,207000,1125000
0,450000,1024740
0,67500,177903
0,90000,609187.5
0,225000,993082.5
0,450000,942300
0,112500,495000
0,112500,95940
0,135000,1442952
0,49500,292500
0,202500,900000
0,117000,454500
0,247500,675000
1,405000,225000
0,135000,76500
1,202500,545040
1,225000,450000
0,103500,490500
0,54000,143910
0,225000,508495.5
0,81000,472500
0,247500,450000
0,157500,106974
0,51750,203760
0,157500,343377
0,103500,414792
0,99000,593010
0,112500,270000
0,216000,900000
0,90000,254700
0,90000,284400
0,202500,912240
0,135000,1042560
0,180000,1331019
0,67500,900000
0,180000,773680.5
0,67500,142632
0,202500,1800000
0,157500,1256400
0,108000,601677
0,202500,810000
0,360000,675000
0,157500,582228
0,202500,382500
0,112500,331632
0,112500,946980
0,90000,298512
1,112500,188685
0,112500,193572
0,135000,315000
0,225000,1061599.5
0,47250,387000
0,112500,810000
1,85500,665892
0,67500,135000
0,180000,1125000
0,337500,1006920
0,99000,239850
0,112500,500427
0,202500,315000
0,157500,497749.5
1,315000,824823
0,157500,834048
0,180000,945000
0,360000,1535553
0,90000,1078200
0,180000,805536
0,202500,135000
0,157500,697500
0,360000,517419
0,202500,1024740
0,90000,270000
1,90000,225000
0,112500,690048
0,180000,791532
0,112500,385164
0,225000,545040
1,157500,94500
0,90000,239850
0,135000,381528
0,99000,814041
0,112500,197820
0,180000,1436850
0,67500,545040
0,157500,157500
0,202500,112500
0,180000,1040463
0,135000,900000
0,135000,343377
0,90000,225000
0,184500,284400
1,112500,553806
0,202500,1350000
0,157500,225000
0,130500,384048
0,72000,1006920
0,292500,1409719.5
0,225000,1762110
0,99000,225000
0,270000,1125000
0,112500,929088
0,157500,225000
0,162000,225000
1,90000,364500
1,112500,646920
0,63000,479637
0,81000,517788
1,112500,239850
0,202500,921330
0,121500,531706.5
0,202500,945000
0,126000,260568
0,234000,1125000
0,112500,675000
0,157500,1255680
0,90000,239850
0,135000,729792
1,94500,270000
0,157500,288873
0,315000,938304
1,333000,297130.5
0,135000,405000
0,72000,1129500
0,292500,1125171
0,202500,855000
0,202500,229500
0,90000,454500
0,180000,1082214
0,81000,135000
0,144000,337500
0,135000,545040
0,180000,454500
0,270000,254700
0,67500,308133
0,90000,1051245
0,225000,742500
0,252000,358344
0,225000,766863
0,175500,720000
0,112500,178290
0,63000,286528.5
0,117000,193572
0,175500,646389
0,112500,508495.5
0,225000,675000
0,56997,180000
0,180000,278613
0,157500,505642.5
1,54000,247500
0,112500,1467612
0,135000,566055
0,135000,781920
0,225000,787131
0,270000,1483231.5
1,157500,1125000
0,216000,1104997.5
0,85500,566055
0,157500,495000
0,90000,269550
0,144000,1506816
0,202500,254700
0,247500,695970
0,112500,454500
0,180000,417024
0,157500,521280
0,63000,135000
0,270000,270000
0,67500,215865
0,112500,534204
0,90000,143910
0,180000,153576
0,157500,640080
0,225000,1512796.5
0,162000,391009.5
0,144000,225000
0,126000,523597.5
0,90000,509922
0,180000,521280
0,121500,414792
0,225000,900000
0,271800,443088
0,121500,545040
0,135000,112068
0,135000,693000
0,243900,1350000
0,225000,225000
0,90000,508495.5
0,135000,1185120
0,126000,457119
0,144000,408330
0,135000,284400
0,202500,715095
0,157500,314100
0,112500,450000
0,180000,385164
0,202500,360000
0,112500,276277.5
0,135000,1075500
0,225000,1237500
0,315000,497520
0,90000,469147.5
0,216000,755190
0,135000,265500
1,135000,180000
1,81000,269550
0,135000,829584
0,157500,1574532
0,225000,379008
0,112500,593010
0,315000,1800000
0,180000,1350000
1,54000,225000
0,180000,1325475
0,225000,450000
0,90000,504000
0,90000,624289.5
0,94500,207000
0,337500,497520
0,166500,682875
0,121500,675000
0,157500,582804
0,135000,450000
0,202500,985747.5
0,405000,1928304
0,67500,170640
0,450000,1800000
0,391500,808650
0,315000,900000
0,180000,254700
0,180000,1288350
0,77625,312768
0,135000,450000
0,99000,417024
0,360000,728460
0,108000,900000
0,180000,270000
0,180000,225000
0,202500,569398.5
0,81000,814041
0,121500,1042560
0,171000,343800
0,108000,225000
1,54000,436032
0,81000,225000
0,162000,207306
0,180000,1436850
0,427500,1350000
0,270000,675000
0,54000,284400
1,45000,180000
0,180000,1252363.5
0,135000,101880
0,45000,382500
0,67500,283419
0,49500,450000
0,225000,900000
0,90000,284400
0,135000,497520
0,108000,454500
0,90000,412942.5
0,90000,566055
0,270000,337500
0,90000,225000
0,135000,479700
0,315000,206271
0,292500,673875
0,112500,571446
0,112500,675000
1,157500,274500
1,112500,337500
0,112500,900000
0,157500,652500
0,225000,1546020
0,112500,66222
0,135000,224136
0,135000,942300
0,180000,1288350
0,112500,855000
0,418500,298512
1,180000,592560
0,157500,418500
0,112500,247500
0,202500,1037128.5
0,180000,1507500
0,157500,1096020
0,121500,337500
0,76500,508495.5
0,67500,157500
0,180000,270000
1,103500,1467612
0,121500,1066320
0,337500,755190
0,247675.5,1575000
1,171000,675000
0,292500,370629
0,173250,906228
1,202500,808650
0,405000,733315.5
0,382500,1096020
0,81000,629320.5
0,202500,1218906
1,270000,343800
0,135000,276277.5
0,135000,269550
0,180000,640764
1,337500,319981.5
0,99000,1012500
0,135000,270000
0,261000,1282500
0,157500,225000
0,247500,2250000
0,157500,889515
0,202500,754740
0,99000,168102
1,121500,473661
0,103500,540000
0,225000,277969.5
0,315000,774000
0,270000,2250000
0,112500,684657
0,112500,177903
1,202500,1185120
0,135000,545040
0,85500,1118286
0,157500,781920
0,81000,547344
0,180000,508495.5
0,112500,675000
0,180000,360000
1,135000,675000
1,90000,495216
1,112500,448056
0,135000,1078200
0,67500,284400
0,157500,521280
0,112500,1288350
0,90000,225000
0,112500,308461.5
1,67500,58500
0,112500,253737
0,135000,746280
1,90000,409500
0,90000,177768
0,67500,265851
0,112500,457834.5
0,90000,139230
0,112500,398016
0,72000,202500
0,189000,284400
0,90000,450000
0,225000,715500
0,90000,95940
1,144000,149256
0,360000,1024740
0,58500,152820
0,180000,180000
0,202500,473760
0,112500,640080
0,202500,302076
0,103500,571446
0,103500,381528
0,202500,746280
0,83250,1442952
0,270000,545040
0,270000,1108269
0,67500,985500
0,202500,585000
0,189000,1206000
